t,s,w
t1353,0.061,0.007
t1354,0,0.035
t1355,0,0.067
t1356,0,0.084
t1357,0,0.083
t1358,0,0.068
t1359,0,0.053
t1360,0,0.048
t1361,0,0.046
t1362,0,0.032
t1363,0,0.016
t1364,0,0.007
t1365,0,0.001
t1366,0,0
t1367,0.002,0
t1368,0.053,0
t1369,0.151,0
t1370,0.246,0
t1371,0.333,0
t1372,0.408,0
t1373,0.48,0.004
t1374,0.515,0.02
t1375,0.411,0.065
t1376,0.252,0.106
t1377,0.085,0.112
t1378,0,0.114
t1379,0,0.102
t1380,0,0.095
t1381,0,0.093
t1382,0,0.096
t1383,0,0.096
t1384,0,0.093
t1385,0,0.089
t1386,0,0.083
